,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
210,T1,02/03/2019,Kayserispor,Besiktas,2,2,D,0,1,A,14,10,5,4,16,11,4,7,3,3,0,0.0
211,T1,03/03/2019,Erzurum BB,Galatasaray,1,1,D,1,0,H,18,14,6,4,11,11,6,9,0,1,0,0.0
212,T1,03/03/2019,Konyaspor,Goztep,1,1,D,1,0,H,13,12,7,2,14,11,3,5,3,4,0,1.0
213,T1,03/03/2019,Yeni Malatyaspor,Buyuksehyr,0,2,A,0,1,A,9,9,2,5,10,12,4,3,2,3,0,0.0
214,T1,04/03/2019,Akhisar Belediyespor,Alanyaspor,3,1,H,0,0,D,8,8,4,1,20,21,5,4,1,2,0,0.0
215,T1,04/03/2019,Kasimpasa,Trabzonspor,2,2,D,0,2,A,14,10,8,5,13,12,6,1,4,2,0,0.0
216,T1,08/03/2019,Sivasspor,Yeni Malatyaspor,2,0,H,2,0,H,13,10,5,3,18,17,6,9,1,3,0,0.0
217,T1,09/03/2019,Ankaragucu,Bursaspor,0,0,D,0,0,D,10,12,4,2,11,7,5,4,1,1,0,0.0
218,T1,09/03/2019,Buyuksehyr,Fenerbahce,2,1,H,1,0,H,17,12,3,4,14,10,3,4,2,2,0,0.0
219,T1,09/03/2019,Trabzonspor,Akhisar Belediyespor,2,1,H,0,0,D,17,10,8,4,20,21,7,0,5,3,0,0.0
220,T1,10/03/2019,Alanyaspor,Erzurum BB,2,1,H,1,0,H,18,6,6,3,13,21,6,2,1,2,0,0.0
221,T1,10/03/2019,Besiktas,Konyaspor,3,2,H,2,1,H,20,4,12,3,14,20,9,1,2,3,0,0.0
222,T1,10/03/2019,Goztep,Kasimpasa,0,0,D,0,0,D,12,4,2,2,14,25,7,1,1,3,0,0.0
223,T1,10/03/2019,Rizespor,Kayserispor,3,0,H,1,0,H,12,16,6,4,14,10,4,5,3,1,0,0.0
224,T1,11/03/2019,Galatasaray,Antalyaspor,5,0,H,1,0,H,15,14,7,7,5,11,6,6,2,1,0,0.0
225,T1,15/03/2019,Fenerbahce,Sivasspor,2,1,H,0,0,D,15,11,5,2,10,20,9,7,3,2,0,0.0
226,T1,16/03/2019,Akhisar Belediyespor,Kasimpasa,2,3,A,1,1,D,15,16,7,7,11,15,7,6,1,0,0,0.0
227,T1,16/03/2019,Antalyaspor,Alanyaspor,3,0,H,2,0,H,9,12,4,5,17,10,1,5,3,2,0,0.0
228,T1,16/03/2019,Besiktas,Goztep,1,0,H,0,0,D,6,13,1,5,20,13,3,4,0,2,0,0.0
229,T1,16/03/2019,Erzurum BB,Trabzonspor,0,1,A,0,0,D,20,13,7,3,11,13,3,4,2,3,0,0.0
230,T1,16/03/2019,Konyaspor,Rizespor,0,2,A,0,1,A,9,10,1,4,16,17,6,3,1,2,1,0.0
231,T1,17/03/2019,Bursaspor,Galatasaray,2,3,A,2,1,H,13,9,5,3,13,8,5,3,2,6,0,0.0
232,T1,17/03/2019,Kayserispor,Buyuksehyr,1,1,D,1,0,H,12,34,6,10,14,9,1,15,2,1,0,0.0
233,T1,17/03/2019,Yeni Malatyaspor,Ankaragucu,3,1,H,0,0,D,8,11,4,3,12,15,4,4,2,2,0,0.0
234,T1,05/04/2019,Trabzonspor,Antalyaspor,4,1,H,1,1,D,21,12,7,3,12,12,8,1,1,1,0,0.0
235,T1,06/04/2019,Alanyaspor,Bursaspor,1,0,H,0,0,D,18,10,4,3,15,13,4,2,6,2,0,0.0
236,T1,06/04/2019,Galatasaray,Yeni Malatyaspor,3,0,H,1,0,H,25,8,6,2,9,14,12,1,2,2,0,0.0
237,T1,06/04/2019,Sivasspor,Kayserispor,1,3,A,0,3,A,17,10,8,8,14,14,4,4,2,3,0,0.0
238,T1,07/04/2019,Ankaragucu,Fenerbahce,1,1,D,1,0,H,12,14,3,6,20,8,5,7,4,3,1,1.0
239,T1,07/04/2019,Buyuksehyr,Konyaspor,2,0,H,0,0,D,15,13,4,4,9,11,8,5,1,2,0,0.0
240,T1,07/04/2019,Goztep,Akhisar Belediyespor,0,1,A,0,0,D,19,12,5,3,15,15,14,7,3,3,0,0.0
241,T1,07/04/2019,Kasimpasa,Erzurum BB,2,1,H,1,0,H,19,13,5,3,15,11,6,4,1,1,0,0.0
242,T1,08/04/2019,Rizespor,Besiktas,2,7,A,1,2,A,19,11,6,11,8,10,3,2,1,2,0,0.0
243,T1,12/04/2019,Bursaspor,Trabzonspor,0,1,A,0,0,D,18,11,3,3,18,11,10,7,3,3,0,0.0
244,T1,13/04/2019,Besiktas,Buyuksehyr,2,1,H,1,1,D,15,13,6,5,16,18,10,4,2,2,0,0.0
245,T1,13/04/2019,Konyaspor,Sivasspor,1,1,D,1,1,D,6,8,3,3,13,10,0,4,2,1,0,0.0
246,T1,13/04/2019,Rizespor,Goztep,1,0,H,0,0,D,15,8,8,2,18,15,3,6,2,1,0,0.0
247,T1,14/04/2019,Antalyaspor,Kasimpasa,1,0,H,1,0,H,10,25,5,7,17,13,4,5,2,2,1,0.0
248,T1,14/04/2019,Fenerbahce,Galatasaray,1,1,D,0,0,D,6,14,2,2,16,12,2,5,5,4,1,0.0
249,T1,14/04/2019,Kayserispor,Ankaragucu,0,2,A,0,0,D,12,12,3,6,6,13,2,6,0,1,0,0.0
250,T1,14/04/2019,Yeni Malatyaspor,Alanyaspor,1,1,D,1,1,D,18,8,5,4,14,15,3,4,1,5,1,1.0
251,T1,15/04/2019,Erzurum BB,Akhisar Belediyespor,2,1,H,0,0,D,16,13,5,8,11,9,6,3,1,2,0,0.0
252,T1,19/04/2019,Kasimpasa,Bursaspor,1,1,D,0,0,D,10,17,2,5,16,15,3,4,2,1,0,0.0
253,T1,20/04/2019,Akhisar Belediyespor,Antalyaspor,1,2,A,0,2,A,21,10,9,6,15,8,17,1,2,2,0,0.0
254,T1,20/04/2019,Galatasaray,Kayserispor,3,1,H,3,1,H,17,11,7,5,9,16,6,3,3,5,0,1.0
255,T1,20/04/2019,Goztep,Erzurum BB,0,1,A,0,1,A,22,11,5,6,17,12,11,6,2,3,0,0.0
256,T1,20/04/2019,Trabzonspor,Yeni Malatyaspor,2,1,H,1,1,D,20,11,8,3,13,15,7,3,2,3,0,1.0
257,T1,21/04/2019,Alanyaspor,Fenerbahce,1,0,H,0,0,D,25,7,8,1,12,14,10,4,0,1,0,0.0
258,T1,21/04/2019,Ankaragucu,Konyaspor,0,0,D,0,0,D,14,12,6,1,15,15,1,4,1,2,0,0.0
259,T1,21/04/2019,Buyuksehyr,Rizespor,1,1,D,0,0,D,16,9,5,1,14,19,7,2,0,4,0,0.0
260,T1,22/04/2019,Sivasspor,Besiktas,1,2,A,1,1,D,8,21,4,6,18,15,4,8,1,3,0,0.0
261,T1,26/04/2019,Buyuksehyr,Goztep,0,2,A,0,1,A,23,8,5,4,11,10,9,1,2,1,0,0.0
262,T1,27/04/2019,Antalyaspor,Erzurum BB,1,1,D,1,0,H,11,17,2,4,7,8,2,5,1,1,0,0.0
263,T1,27/04/2019,Fenerbahce,Trabzonspor,1,1,D,0,1,A,16,17,5,5,17,20,5,2,5,2,1,0.0
264,T1,27/04/2019,Rizespor,Sivasspor,0,0,D,0,0,D,23,6,5,3,10,11,5,2,1,3,0,0.0
265,T1,28/04/2019,Besiktas,Ankaragucu,4,1,H,1,0,H,10,15,5,8,15,18,2,9,2,3,0,0.0
266,T1,28/04/2019,Bursaspor,Akhisar Belediyespor,0,0,D,0,0,D,20,11,2,2,17,14,7,4,1,3,0,0.0
267,T1,28/04/2019,Kayserispor,Alanyaspor,1,1,D,1,1,D,13,15,7,3,16,16,2,6,2,3,0,0.0
268,T1,29/04/2019,Konyaspor,Galatasaray,0,0,D,0,0,D,4,11,2,0,8,6,4,7,1,1,0,0.0
269,T1,29/04/2019,Yeni Malatyaspor,Kasimpasa,2,1,H,0,1,A,12,12,5,6,9,15,12,3,3,5,0,0.0
270,T1,03/05/2019,Sivasspor,Buyuksehyr,0,0,D,0,0,D,5,12,1,5,15,16,2,9,3,4,0,0.0
271,T1,04/05/2019,Ankaragucu,Rizespor,2,2,D,0,1,A,10,16,3,5,15,13,7,4,5,2,0,0.0
272,T1,04/05/2019,Erzurum BB,Bursaspor,2,0,H,0,0,D,8,15,3,2,9,11,4,7,3,2,0,0.0
273,T1,04/05/2019,Kasimpasa,Fenerbahce,1,3,A,1,1,D,9,14,2,6,15,12,5,9,5,0,0,0.0
274,T1,05/05/2019,Akhisar Belediyespor,Yeni Malatyaspor,0,2,A,0,0,D,19,12,5,4,13,16,5,3,2,3,0,0.0
275,T1,05/05/2019,Galatasaray,Besiktas,2,0,H,1,0,H,16,14,7,5,14,17,5,3,2,7,0,0.0
276,T1,05/05/2019,Goztep,Antalyaspor,4,1,H,2,1,H,17,9,11,1,7,9,6,0,0,6,0,1.0
277,T1,06/05/2019,Alanyaspor,Konyaspor,2,4,A,1,2,A,18,8,7,4,16,13,11,6,3,6,0,0.0
278,T1,06/05/2019,Trabzonspor,Kayserispor,4,2,H,2,1,H,19,16,7,4,14,10,5,3,2,3,0,0.0
279,T1,10/05/2019,Antalyaspor,Bursaspor,0,1,A,0,1,A,3,16,1,5,13,20,0,8,4,3,1,0.0
280,T1,11/05/2019,Fenerbahce,Akhisar Belediyespor,2,1,H,2,1,H,10,5,5,1,17,26,2,1,3,3,0,0.0
281,T1,11/05/2019,Goztep,Sivasspor,3,3,D,1,2,A,20,9,8,4,14,10,6,1,3,0,1,0.0
282,T1,11/05/2019,Rizespor,Galatasaray,2,3,A,1,1,D,13,12,3,5,17,10,3,1,5,1,1,0.0
283,T1,12/05/2019,Buyuksehyr,Ankaragucu,2,1,H,0,1,A,20,8,7,1,12,12,5,2,0,1,0,0.0
284,T1,12/05/2019,Kayserispor,Kasimpasa,2,1,H,0,1,A,19,7,6,6,11,15,13,5,4,4,0,1.0
285,T1,12/05/2019,Konyaspor,Trabzonspor,2,2,D,2,1,H,7,19,4,6,13,11,5,5,4,1,0,0.0
286,T1,12/05/2019,Yeni Malatyaspor,Erzurum BB,3,1,H,0,0,D,15,21,9,5,16,18,4,9,3,3,0,0.0
287,T1,13/05/2019,Besiktas,Alanyaspor,2,1,H,1,1,D,12,9,4,3,17,20,2,5,2,1,0,0.0
288,T1,17/05/2019,Kasimpasa,Konyaspor,1,1,D,0,1,A,18,12,3,4,13,9,6,7,1,1,0,0.0
289,T1,18/05/2019,Antalyaspor,Yeni Malatyaspor,3,0,H,1,0,H,17,12,5,2,16,13,5,4,2,4,0,1.0
290,T1,18/05/2019,Trabzonspor,Besiktas,2,1,H,0,0,D,19,8,8,3,12,9,7,4,3,2,0,0.0
291,T1,19/05/2019,Akhisar Belediyespor,Kayserispor,2,2,D,1,0,H,16,21,4,8,15,10,5,7,3,2,0,0.0
292,T1,19/05/2019,Alanyaspor,Rizespor,1,1,D,1,0,H,16,12,5,3,14,17,5,6,3,1,0,0.0
293,T1,19/05/2019,Bursaspor,Goztep,0,0,D,0,0,D,14,2,3,1,19,10,5,2,3,1,0,0.0
294,T1,19/05/2019,Galatasaray,Buyuksehyr,2,1,H,0,1,A,15,5,4,2,14,12,8,1,4,3,0,0.0
295,T1,20/05/2019,Ankaragucu,Sivasspor,3,1,H,2,0,H,14,10,6,4,15,7,8,3,4,1,0,0.0
296,T1,20/05/2019,Erzurum BB,Fenerbahce,0,1,A,0,0,D,14,10,3,3,8,13,8,2,4,5,0,0.0
297,T1,24/05/2019,Besiktas,Kasimpasa,3,2,H,3,1,H,13,16,4,6,12,10,3,5,3,0,1,0.0
298,T1,24/05/2019,Buyuksehyr,Alanyaspor,1,1,D,1,1,D,11,17,3,7,12,9,5,6,0,0,0,0.0
299,T1,24/05/2019,Rizespor,Trabzonspor,2,3,A,1,3,A,20,21,5,8,12,6,7,6,1,1,0,0.0
300,T1,24/05/2019,Sivasspor,Galatasaray,4,3,H,2,2,D,30,7,14,4,10,10,9,1,2,1,0,0.0
301,T1,25/05/2019,Konyaspor,Akhisar Belediyespor,0,0,D,0,0,D,18,14,7,5,9,10,6,5,2,0,0,0.0
302,T1,26/05/2019,Fenerbahce,Antalyaspor,3,1,H,1,1,D,17,16,6,3,16,12,4,4,1,3,0,0.0
303,T1,26/05/2019,Goztep,Ankaragucu,2,1,H,1,0,H,11,7,5,4,8,23,4,6,0,2,0,0.0
304,T1,26/05/2019,Kayserispor,Erzurum BB,0,2,A,0,2,A,20,16,7,6,9,9,10,4,0,0,1,0.0
305,T1,26/05/2019,Yeni Malatyaspor,Bursaspor,1,2,A,0,2,A,10,9,4,5,8,22,5,2,7,3,2,1.0
